u,v,key,source,target,length
5234353955,5234353971,0,5234353955,5234353971,450.36887321926486
5234353955,5234352190,0,5234353955,5234352190,453.32995732251095
5234353955,5869998789,0,5234353955,5869998789,131.47860216720719
5234353971,5234353983,0,5234353971,5234353983,378.86366083443517
5234353971,5234353955,0,5234353971,5234353955,450.36887321926486
5234353971,5869999371,0,5234353971,5869999371,204.70353775702532
5234353983,5234353971,0,5234353983,5234353971,378.86366083443517
5234353983,5869997772,0,5234353983,5869997772,46.23862293978093
5234353983,5870000971,0,5234353983,5870000971,540.1959438312188
5234358479,5234365925,0,5234358479,5234365925,5.139612264262505
5234358479,5869694437,0,5234358479,5869694437,789.9380159883511
5234358479,2487152107,0,5234358479,2487152107,421.711808045228
5234365925,5234358479,0,5234365925,5234358479,5.139612264262505
5234365925,5869694461,0,5234365925,5869694461,393.44610184604
5234365925,5234412993,0,5234365925,5234412993,724.8812146001342
5234365965,5869694159,0,5234365965,5869694159,572.9877276383046
5234365965,5234365983,0,5234365965,5234365983,636.3838759949973
5234365965,8123887916,0,5234365965,8123887916,175.6852961507843
5234365983,5869694475,0,5234365983,5869694475,741.0928947123995
5234365983,5869712239,0,5234365983,5869712239,2450.764481245407
5234365983,5234365965,0,5234365983,5234365965,636.3838759949974
5234412993,5869694732,0,5234412993,5869694732,897.3371680994069
5234412993,290207400,0,5234412993,290207400,104.44324264527921
5234412993,5234365925,0,5234412993,5234365925,724.8812146001343
5234412993,5869694410,0,5234412993,5869694410,180.92122105015386
5234439095,5870268321,0,5234439095,5870268321,21.530052772201195
5234439095,5870269521,0,5234439095,5870269521,81.53184352243765
5234439095,5870267899,0,5234439095,5870267899,430.35793488055464
5234453434,7572512009,0,5234453434,7572512009,501.8749683712194
5234453434,5870269124,0,5234453434,5870269124,87.46301885494873
5234453434,5870300123,0,5234453434,5870300123,371.97098626005186
5234453434,7572512038,0,5234453434,7572512038,734.6820537418644
5234453438,7577432763,0,5234453438,7577432763,111.37566423287237
5234453438,5870270060,0,5234453438,5870270060,142.03417822725504
5234453438,5870270074,0,5234453438,5870270074,490.5152117948462
5234453442,398664797,0,5234453442,398664797,200.75857714403426
5234453442,3842232064,0,5234453442,3842232064,919.6442504712475
5234453442,5870268515,0,5234453442,5870268515,1526.236654691923
5243703060,5877687992,0,5243703060,5877687992,517.6375932592333
5243703060,8612092101,0,5243703060,8612092101,130.78628341655204
5243703060,4249977400,0,5243703060,4249977400,121.03909846726849
5243705910,5699292378,0,5243705910,5699292378,901.1158897141263
5243705910,5869964525,0,5243705910,5869964525,731.4150660160972
5243705910,5869961832,0,5243705910,5869961832,96.36065171259861
5243706863,5869962065,0,5243706863,5869962065,491.16751377031113
5243706863,5243706885,0,5243706863,5243706885,645.2799483628039
5243706863,5869962009,0,5243706863,5869962009,625.3239257866094
5243706885,5243706863,0,5243706885,5243706863,645.2799483628038
5243706885,5243706894,0,5243706885,5243706894,307.83007985547613
5243706885,5869965114,0,5243706885,5869965114,446.5505476233903
5243706894,5243706885,0,5243706894,5243706885,307.83007985547613
5243706894,3903466697,0,5243706894,3903466697,173.74273677584162
5243706894,5869965101,0,5243706894,5869965101,573.4895297365873
5263479899,8573816853,0,5263479899,8573816853,86.17632405230778
5263479899,5869802645,0,5263479899,5869802645,1533.9769267677598
5263479899,5869802680,0,5263479899,5869802680,762.6768618238342
5263496184,5263496196,0,5263496184,5263496196,275.4090026701514
5263496184,5263504221,0,5263496184,5263504221,334.9875586658282
5263496184,5882510256,0,5263496184,5882510256,622.2942089138957
5263496196,5263496198,0,5263496196,5263496198,40.627848589414036
5263496196,5263496184,0,5263496196,5263496184,275.4090026701513
5263496196,5882510249,0,5263496196,5882510249,618.2786231003469
5263496198,5263496213,0,5263496198,5263496213,324.85560192532785
5263496198,5263496196,0,5263496198,5263496196,40.627848589414036
5263496198,5882510225,0,5263496198,5882510225,1273.9860784899797
5263496213,5263496214,0,5263496213,5263496214,15.89454473764179
5263496213,5263496198,0,5263496213,5263496198,324.85560192532785
5263496213,5882509800,0,5263496213,5882509800,578.6302298988741
5263496214,5263496213,0,5263496214,5263496213,15.89454473764179
5263496214,5263496442,0,5263496214,5263496442,500.74979273513907
5263496214,8156813963,0,5263496214,8156813963,814.2595980515039
5263496442,5263496451,0,5263496442,5263496451,176.3996662693508
5263496442,5263496214,0,5263496442,5263496214,500.7497927351392
5263496442,5882509800,0,5263496442,5882509800,719.6033113062986
5263496451,5263496513,0,5263496451,5263496513,1030.405568352485
5263496451,5263496442,0,5263496451,5263496442,176.3996662693508
5263496451,5882510442,0,5263496451,5882510442,115.61631343669231
5263496513,5263496451,0,5263496513,5263496451,1030.405568352485
5263504221,5263496184,0,5263504221,5263496184,334.9875586658282
5263504221,2653794020,0,5263504221,2653794020,1507.9204115929904
5263504221,5882509364,0,5263504221,5882509364,402.307049896011
5263504260,5882511190,0,5263504260,5882511190,37.22002558472083
5263504260,5882510642,0,5263504260,5882510642,163.81424795589797
5263504260,5263506150,0,5263504260,5263506150,248.77618356729175
5263504280,412482396,0,5263504280,412482396,475.6428786383423
5263504280,5882509876,0,5263504280,5882509876,143.23384301372604
5263504280,5882511190,0,5263504280,5882511190,485.8546903752372
5263506150,5263506156,0,5263506150,5263506156,66.78174571486318
5263506150,5263504260,0,5263506150,5263504260,248.7761835672917
5263506150,5882509837,0,5263506150,5882509837,293.2170368684081
5263506156,5263506168,0,5263506156,5263506168,207.2352395806672
5263506156,5263506150,0,5263506156,5263506150,66.78174571486316
5263506156,5882510553,0,5263506156,5882510553,303.51791989297436
5263506168,5263506183,0,5263506168,5263506183,266.4679179853485
5263506168,5263506156,0,5263506168,5263506156,207.2352395806672
5263506168,8050311569,0,5263506168,8050311569,294.4316986211294
5263506168,12069487202,0,5263506168,12069487202,265.52524577482103
5263506183,2653794020,0,5263506183,2653794020,64.84024963553277
5263506183,5882509375,0,5263506183,5882509375,65.32115447880504
5263506183,5263506168,0,5263506183,5263506168,266.46791798534844
5263545334,5263545340,0,5263545334,5263545340,231.2191774759283
5263545334,5263545340,1,5263545334,5263545340,228.2530460564313
5263545334,3842359031,0,5263545334,3842359031,674.2209067348389
5263545340,5263545334,0,5263545340,5263545334,231.2191774759283
5263545340,5263545334,1,5263545340,5263545334,228.25304605643132
5263545340,1562330943,0,5263545340,1562330943,200.75422704075325
5263545372,1562331249,0,5263545372,1562331249,2919.6967104391774
5263545372,5869994655,0,5263545372,5869994655,537.295502884524
5263545372,7572888335,0,5263545372,7572888335,339.00862887261883
5263545372,1562330943,0,5263545372,1562330943,980.2302895252369
5263563254,8087205492,0,5263563254,8087205492,112.77056760854038
5263563254,11758684627,0,5263563254,11758684627,197.72729174378145
5263563254,1562331041,0,5263563254,1562331041,854.5153140357152
5263603532,412482562,0,5263603532,412482562,1642.04403442556
5263603532,1562330940,0,5263603532,1562330940,549.245505238877
5263603532,5870276898,0,5263603532,5870276898,126.75958434770726
5263632540,5870279324,0,5263632540,5870279324,137.90072808601735
5263632540,5263632543,0,5263632540,5263632543,145.7167674717975
5263632540,5870276912,0,5263632540,5870276912,517.1799945556336
5263632543,5263632540,0,5263632543,5263632540,145.7167674717975
5263632543,2638420998,0,5263632543,2638420998,315.63147069648386
5263632543,5870276930,0,5263632543,5870276930,362.3046241255719
5263632576,2638420992,0,5263632576,2638420992,95.36482968417522
5263632576,5263632578,0,5263632576,5263632578,32.285506051923306
5263632576,5870279325,0,5263632576,5870279325,224.2733755146104
5263632578,5263632576,0,5263632578,5263632576,32.285506051923306
5263632578,5870279331,0,5263632578,5870279331,754.1662331688747
5263632578,5870279331,1,5263632578,5870279331,623.8495730232731
5263659534,5877267539,0,5263659534,5877267539,146.733961639849
5263659534,412482770,0,5263659534,412482770,170.80012146396206
5263659534,412482753,0,5263659534,412482753,531.3419805501729
5273270463,4770519126,0,5273270463,4770519126,157.48648198605594
5273270463,290207690,0,5273270463,290207690,29.50910737440336
5273270463,5273270479,0,5273270463,5273270479,52.764308844536856
5273270479,5273270480,0,5273270479,5273270480,16.74957669506753
5273270479,5273270483,0,5273270479,5273270483,78.51673121792686
5273270479,5273270463,0,5273270479,5273270463,52.76430884453686
5273270480,5273270479,0,5273270480,5273270479,16.74957669506753
5273270480,5273270483,0,5273270480,5273270483,141.53359077816924
5273270480,5273270483,1,5273270480,5273270483,57.10922524578619
5273270483,5273270480,0,5273270483,5273270480,141.53359077816924
5273270483,5273270480,1,5273270483,5273270480,57.10922524578619
5273270483,5273270479,0,5273270483,5273270479,78.51673121792686
5273285920,7528092235,0,5273285920,7528092235,183.20654149158128
5273285920,7528092197,0,5273285920,7528092197,115.48117395496698
5273285920,4770519126,0,5273285920,4770519126,346.72326723563776
5273289525,7528092289,0,5273289525,7528092289,128.3042396197724
5273289525,7528092235,0,5273289525,7528092235,116.17192278819891
5273289525,7528092256,0,5273289525,7528092256,34.01204096927226
5273306168,3251533869,0,5273306168,3251533869,30.326233673139892
5273306168,5277519378,0,5273306168,5277519378,171.57758555381278
5273306168,5273306175,0,5273306168,5273306175,66.44326446164719
5273306175,5273306180,0,5273306175,5273306180,60.13462944545182
5273306175,5273306168,0,5273306175,5273306168,66.44326446164717
5273306175,5277519374,0,5273306175,5277519374,134.3327219705202
5273306180,5273306187,0,5273306180,5273306187,87.19386461329296
5273306180,5273306175,0,5273306180,5273306175,60.13462944545182
5273306180,5882978464,0,5273306180,5882978464,176.1114224400956
5273306187,5273306180,0,5273306187,5273306180,87.19386461329296
5273631810,8118294198,0,5273631810,8118294198,99.34001453581776
5273631810,7899984926,0,5273631810,7899984926,102.17293309218039
5273631810,7916612685,0,5273631810,7916612685,336.75339913901263
5273631815,7466100503,0,5273631815,7466100503,117.44795205719653
5273631815,7854712044,0,5273631815,7854712044,302.2393923571524
5273631815,7899984926,0,5273631815,7899984926,114.71286716579587
5273634647,8151774387,0,5273634647,8151774387,188.29765551145792
5273634647,5273634650,0,5273634647,5273634650,218.12348432397872
5273634647,7804453187,0,5273634647,7804453187,275.16653952622767
5273634650,5831551639,0,5273634650,5831551639,994.4072717641047
5273634650,7522987981,0,5273634650,7522987981,443.97872543686054
5273634650,5273634647,0,5273634650,5273634647,218.12348432397872
5273634720,7461869056,0,5273634720,7461869056,95.52869443391927
5273634720,7461990407,0,5273634720,7461990407,552.3072407970291
5273634720,12069188341,0,5273634720,12069188341,873.3803053080882
5274680206,5274680207,0,5274680206,5274680207,32.72692318568607
5274680206,3251533870,0,5274680206,3251533870,87.08045415192622
5274680206,313460739,0,5274680206,313460739,95.72701205728367
5274680207,5274680206,0,5274680207,5274680206,32.72692318568607
5274682732,3251533873,0,5274682732,3251533873,66.4531277796859
5274683067,5274683069,0,5274683067,5274683069,68.40249262349678
5274683067,2487152149,0,5274683067,2487152149,285.2100831276034
5274683067,290207613,0,5274683067,290207613,190.56575986773683
5274683069,5274683067,0,5274683069,5274683067,68.40249262349678
5275245892,5232611541,0,5275245892,5232611541,40.894356846513055
5275245892,604965309,0,5275245892,604965309,69.34392545500646
5275245892,5275245894,0,5275245892,5275245894,46.96776369004105
5275245894,5275245892,0,5275245894,5275245892,46.96776369004105
5275246125,604965309,0,5275246125,604965309,64.24745734894847
5275246125,5277640286,0,5275246125,5277640286,61.65507145084857
5275246125,5275246128,0,5275246125,5275246128,62.27426938562247
5275246128,5275246129,0,5275246128,5275246129,52.04369618480267
5275246128,5275246164,0,5275246128,5275246164,83.04888264834905
5275246128,5275246125,0,5275246128,5275246125,62.27426938562247
5275246129,5275246128,0,5275246129,5275246128,52.04369618480267
5275246137,5275246138,0,5275246137,5275246138,58.08834986215336
5275246137,5275246164,0,5275246137,5275246164,11.57337049010449
5275246137,5275246142,0,5275246137,5275246142,60.598616586089065
5275246138,5275246137,0,5275246138,5275246137,58.08834986215336
5275246142,5275246143,0,5275246142,5275246143,16.44639440622521
5275246142,604965305,0,5275246142,604965305,162.3658456024047
5275246142,5275246137,0,5275246142,5275246137,60.598616586089065
5275246143,5275246142,0,5275246143,5275246142,16.44639440622521
5275246164,5275246128,0,5275246164,5275246128,83.04888264834905
5275246164,5275246137,0,5275246164,5275246137,11.57337049010449
5275246164,5275246169,0,5275246164,5275246169,154.36743123221441
5275246169,5275246164,0,5275246169,5275246164,154.36743123221441
5277519374,5277519375,0,5277519374,5277519375,42.653425923102674
5277519374,5273306175,0,5277519374,5273306175,134.3327219705202
5277519374,5882977436,0,5277519374,5882977436,68.23906574833026
5277519375,5277519374,0,5277519375,5277519374,42.653425923102674
5277519375,7510374765,0,5277519375,7510374765,7.199575166752066
5277519375,5277519378,0,5277519375,5277519378,84.46914928423026
5277519378,5273306168,0,5277519378,5273306168,171.57758555381278
5277519378,7510374758,0,5277519378,7510374758,20.48385319599267
5277519378,5277519375,0,5277519378,5277519375,84.46914928423026
5277519382,7510374765,0,5277519382,7510374765,70.07360424920954
5277640286,5275246125,0,5277640286,5275246125,61.65507145084857
5278101140,5278101142,0,5278101140,5278101142,62.47049912139996
5278101140,5286934468,0,5278101140,5286934468,221.76839253889676
5278101140,5882978388,0,5278101140,5882978388,190.44717324722535
5278101142,5278101140,0,5278101142,5278101140,62.47049912139997
5286934439,345558289,0,5286934439,345558289,16.062776433710983
5286934439,5286934452,0,5286934439,5286934452,142.51494645366148
5286934439,12464811182,0,5286934439,12464811182,131.91958676101547
5286934452,12923620900,0,5286934452,12923620900,24.872878658672537
5286934452,5286934439,0,5286934452,5286934439,142.51494645366148
5286934452,12923664207,0,5286934452,12923664207,87.24397814914337
5286934455,5286934459,0,5286934455,5286934459,9.159500091968344
5286934455,345558289,0,5286934455,345558289,36.96817371560403
5286934455,5286934468,0,5286934455,5286934468,157.80091608869296
5286934458,5286934463,0,5286934458,5286934463,66.36108709805143
5286934458,5286934467,0,5286934458,5286934467,129.62644539883726
